year,climate_zone,continent,mean_temp_C,mean_pr_mm_day,mean_spi
1972,Temperate,Australia-Oceania,16.1179,1.9662,0.0938
1972,Temperate,Europe,7.5148,2.2665,-0.3984
1972,Temperate,North America,6.4024,2.6314,-0.1035
1972,Temperate,Ocean / Unclassified,11.4524,3.0331,0.1688
1972,Temperate,South America,12.3366,2.5267,0.3285
1972,Tropical,Africa,25.9361,2.3613,-0.0228
1972,Tropical,Asia,26.5599,4.7764,-0.2048
1972,Tropical,Australia-Oceania,25.9467,5.436,0.1525
1972,Tropical,North America,24.6396,3.1643,0.463
1972,Tropical,Ocean / Unclassified,26.0072,4.5722,-0.0902
1972,Tropical,South America,25.3154,3.9413,0.1507
1973,Polar,Antarctica,-31.5632,0.7646,0.2461
1973,Polar,Asia,-16.1568,0.8739,0.0564
1973,Polar,Europe,-6.3722,1.5672,-0.7095
1973,Polar,North America,-18.0699,0.7761,-0.544
1973,Polar,Ocean / Unclassified,-19.3177,0.4725,-0.5007
1973,Temperate,Africa,19.8049,1.5583,0.1702
1973,Temperate,Antarctica,-2.4545,2.4306,-0.0798
1973,Temperate,Asia,5.226,2.418,0.1029
1973,Temperate,Australia-Oceania,16.4,2.0306,-0.3745
1973,Temperate,Europe,7.5144,2.4719,0.3794
1973,Temperate,North America,6.7159,2.5548,-0.0991
1973,Temperate,Ocean / Unclassified,11.4601,2.9507,0.0382
1973,Temperate,South America,12.4624,2.4107,0.1329
1973,Tropical,Africa,26.6381,2.2377,0.79
1973,Tropical,Asia,27.1356,5.0627,-0.4104
1973,Tropical,Australia-Oceania,26.5054,4.8074,-0.487
1973,Tropical,North America,24.4204,2.6724,-0.2238
1973,Tropical,Ocean / Unclassified,26.2954,4.7727,0.0256
1973,Tropical,South America,26.1302,4.1357,-0.1808
1974,Polar,Antarctica,-31.8823,0.7064,0.0264
1974,Polar,Asia,-16.478,0.8587,0.0977
1974,Polar,Europe,-7.0494,1.6103,-0.8597
1974,Polar,North America,-18.5061,0.8029,0.0389
1974,Polar,Ocean / Unclassified,-19.2466,0.526,-0.8365
1974,Temperate,Africa,19.7546,1.4093,-0.1425
1974,Temperate,Antarctica,-2.677,2.4572,0.1451
1974,Temperate,Asia,4.9938,2.2695,0.0587
1974,Temperate,Australia-Oceania,16.5149,2.0903,-0.3725
1974,Temperate,Europe,7.0355,2.3232,0.1711
1974,Temperate,North America,6.5978,2.5767,-0.0008
1974,Temperate,Ocean / Unclassified,11.4993,2.9492,0.0132
1974,Temperate,South America,12.5118,2.3408,-0.218
1974,Tropical,Africa,26.2479,2.353,0.6024
1974,Tropical,Asia,26.8128,5.6837,0.3087
1974,Tropical,Australia-Oceania,26.5112,5.2709,-0.138
1974,Tropical,North America,24.7465,3.2618,0.1678
1974,Tropical,Ocean / Unclassified,25.8463,4.1905,-0.0491
1974,Tropical,South America,25.4422,3.9461,0.1836
1975,Polar,Antarctica,-32.0847,0.7342,-0.1211
1975,Polar,Asia,-15.078,0.9216,0.6239
1975,Polar,Europe,-5.9262,1.7475,-0.2381
1975,Polar,North America,-18.8709,0.7721,0.1256
1975,Polar,Ocean / Unclassified,-19.0194,0.5357,-0.2337
1975,Temperate,Africa,19.4897,1.3838,-0.44
1975,Temperate,Antarctica,-2.6646,2.4225,0.2897
1975,Temperate,Asia,5.1839,2.2252,-0.1439
1975,Temperate,Australia-Oceania,16.5246,2.2512,-0.2857
1975,Temperate,Europe,7.1514,2.3928,0.0898
1975,Temperate,North America,6.6418,2.6602,-0.0198
1975,Temperate,Ocean / Unclassified,11.5713,2.9109,-0.1162
1975,Temperate,South America,12.4254,2.2097,-0.1499
1975,Tropical,Africa,26.2228,2.1035,0.1329
1975,Tropical,Asia,26.6574,5.3218,0.2355
1975,Tropical,Australia-Oceania,26.3867,5.5468,0.0931
1975,Tropical,North America,24.6339,3.0773,0.3443
1975,Tropical,Ocean / Unclassified,25.6743,4.3345,-0.0468
1975,Tropical,South America,25.1323,3.9313,-0.3181
1976,Polar,Antarctica,-31.955,0.748,0.0973
1976,Polar,Asia,-16.0231,0.9065,0.7601
1976,Polar,Europe,-5.9595,1.7333,0.1011
1976,Polar,North America,-17.5968,0.7869,-0.0512
1976,Polar,Ocean / Unclassified,-18.8799,0.5461,-0.1306
1976,Temperate,Africa,19.39,1.6035,0.0871
1976,Temperate,Antarctica,-2.4,2.4306,0.1514
1976,Temperate,Asia,4.6031,2.2483,-0.3553
1976,Temperate,Australia-Oceania,16.4777,2.0818,0.0644
1976,Temperate,Europe,7.4523,2.2843,-0.1392
1976,Temperate,North America,7.0497,2.6951,0.1273
1976,Temperate,Ocean / Unclassified,11.5602,2.9964,-0.0692
1976,Temperate,South America,12.1227,2.4163,-0.3929
1976,Tropical,Africa,26.353,2.1513,-0.1042
1976,Tropical,Asia,26.7681,5.0335,-0.0131
1976,Tropical,Australia-Oceania,26.2835,5.2907,0.005
1976,Tropical,North America,24.6988,2.7724,-0.1712
1976,Tropical,Ocean / Unclassified,26.1576,4.6334,0.0335
1976,Tropical,South America,25.6759,3.6025,-0.3238
1977,Polar,Antarctica,-31.7556,0.7511,-0.1869
1977,Polar,Asia,-16.6728,0.8385,0.1046
1977,Polar,Europe,-6.3702,1.741,-0.1052
1977,Polar,North America,-17.5361,0.8458,0.2062
1977,Polar,Ocean / Unclassified,-18.4466,0.5469,-0.4075
1977,Temperate,Africa,19.5907,1.5732,0.393
1977,Temperate,Antarctica,-2.3972,2.3638,0.2254
1977,Temperate,Asia,5.0568,2.37,0.1428
1977,Temperate,Australia-Oceania,16.1775,2.1742,-0.0601
1977,Temperate,Europe,7.6597,2.2851,0.0295
1977,Temperate,North America,7.0596,2.6378,0.0908
1977,Temperate,Ocean / Unclassified,11.4049,2.9314,0.1397
1977,Temperate,South America,12.5384,2.5129,0.2525
1977,Tropical,Africa,26.8773,2.0862,0.1118
1977,Tropical,Asia,27.2342,5.0751,-0.3712
1977,Tropical,Australia-Oceania,26.6439,5.016,-0.3868
1977,Tropical,North America,24.5063,2.485,-0.5098
1977,Tropical,Ocean / Unclassified,26.4218,4.9088,0.1427
1977,Tropical,South America,26.1533,3.8749,-0.4758
1978,Polar,Antarctica,-31.5586,0.7346,0.3081
1978,Polar,Asia,-15.6884,0.8343,0.0758
1978,Polar,Europe,-6.7937,1.5507,-0.7962
1978,Polar,North America,-18.16,0.7718,0.1146
1978,Polar,Ocean / Unclassified,-18.178,0.5834,0.6077
1978,Temperate,Africa,19.6854,1.4882,0.0866
1978,Temperate,Antarctica,-2.3089,2.4097,-0.2276
1978,Temperate,Asia,5.0721,2.2669,-0.0549
1978,Temperate,Australia-Oceania,16.2672,2.1859,-0.0123
1978,Temperate,Europe,7.0465,2.3118,-0.2495
1978,Temperate,North America,6.94,2.6304,0.154
1978,Temperate,Ocean / Unclassified,11.5481,2.9026,-0.0566
1978,Temperate,South America,12.8896,2.3302,0.085
1978,Tropical,Africa,26.4614,2.248,0.0149
1978,Tropical,Asia,26.9924,5.4063,0.1529
1978,Tropical,Australia-Oceania,26.7371,5.4422,-0.0973
1978,Tropical,North America,24.828,2.9812,-0.4519
1978,Tropical,Ocean / Unclassified,25.9735,4.4885,0.1523
1978,Tropical,South America,25.5407,3.8533,-0.3346
1979,Polar,Antarctica,-31.5209,0.7505,-0.0286
1979,Polar,Asia,-16.7712,0.827,-0.2837
1979,Polar,Europe,-5.6709,1.6379,-0.4841
1979,Polar,North America,-17.4588,0.7947,-0.0371
1979,Polar,Ocean / Unclassified,-17.9605,0.5841,0.7112
1979,Temperate,Africa,19.724,1.5859,0.0691
1979,Temperate,Antarctica,-2.4922,2.3986,0.1479
1979,Temperate,Asia,4.5583,2.3522,-0.0152
1979,Temperate,Australia-Oceania,16.4613,2.1439,-0.0815
1979,Temperate,Europe,6.9659,2.3087,-0.3381
1979,Temperate,North America,6.6875,2.5982,-0.0384
1979,Temperate,Ocean / Unclassified,11.5705,2.9861,-0.0971
1979,Temperate,South America,12.6684,2.4489,0.1859
1979,Tropical,Africa,26.3208,1.964,0.0802
1979,Tropical,Asia,26.9341,4.8881,-0.1041
1979,Tropical,Australia-Oceania,26.3432,5.7354,0.2308
1979,Tropical,North America,24.7774,3.1001,0.0745
1979,Tropical,Ocean / Unclassified,26.0936,4.4531,0.0053
1979,Tropical,South America,25.5987,3.8717,-0.3666
1980,Polar,Antarctica,-31.3767,0.78,0.6362
1980,Polar,Asia,-16.1969,0.8768,0.1711
1980,Polar,Europe,-4.3614,1.7227,-0.4066
1980,Polar,North America,-17.9461,0.7805,-0.3898
1980,Polar,Ocean / Unclassified,-18.6556,0.6013,0.5019
1980,Temperate,Africa,19.9056,1.7158,0.4487
1980,Temperate,Antarctica,-2.593,2.4073,-0.1046
1980,Temperate,Asia,5.085,2.3317,0.0662
1980,Temperate,Australia-Oceania,16.4878,2.0462,0.1546
1980,Temperate,Europe,7.7377,2.4536,0.1065
1980,Temperate,North America,6.7192,2.6053,0.0131
1980,Temperate,Ocean / Unclassified,11.6048,2.9217,-0.0394
1980,Temperate,South America,12.2052,2.6302,0.1968
1980,Tropical,Africa,26.7719,1.8827,-0.1279
1980,Tropical,Asia,27.2149,5.0665,-0.2328
1980,Tropical,Australia-Oceania,26.3631,4.8577,-0.1639
1980,Tropical,North America,24.8018,2.5943,-0.0392
1980,Tropical,Ocean / Unclassified,26.6178,5.1577,0.0432
1980,Tropical,South America,26.5537,3.7511,-0.4803
1981,Polar,Antarctica,-31.8318,0.7632,0.0056
1981,Polar,Asia,-17.3054,0.8728,0.3081
1981,Polar,Europe,-5.6086,1.7635,0.034
1981,Polar,North America,-16.4999,0.8253,0.052
1981,Polar,Ocean / Unclassified,-18.8196,0.5327,-0.0466
1981,Temperate,Africa,20.0778,1.5313,0.451
1981,Temperate,Antarctica,-2.593,2.4284,0.3591
1981,Temperate,Asia,5.271,2.4827,0.2643
1981,Temperate,Australia-Oceania,16.6232,2.1983,0.0715
1981,Temperate,Europe,7.9328,2.3778,0.6009
1981,Temperate,North America,7.1293,2.5248,-0.1408
1981,Temperate,Ocean / Unclassified,11.4802,2.9507,0.1151
1981,Temperate,South America,12.6662,2.3749,0.0015
1981,Tropical,Africa,26.961,2.0513,-0.2885
1981,Tropical,Asia,27.197,5.2437,-0.0848
1981,Tropical,Australia-Oceania,26.4183,4.8065,-0.4245
1981,Tropical,North America,24.6263,2.7913,-0.4746
1981,Tropical,Ocean / Unclassified,26.2764,4.756,0.2279
1981,Tropical,South America,25.8113,4.3853,-0.3177
1982,Polar,Antarctica,-32.816,0.719,-0.3662
1982,Polar,Asia,-15.8481,0.9363,0.5906
1982,Polar,Europe,-3.6679,2.0393,1.1337
1982,Polar,North America,-18.2521,0.8278,0.1537
1982,Polar,Ocean / Unclassified,-18.4794,0.6082,0.2309
1982,Temperate,Africa,19.6391,1.4887,-0.0683
1982,Temperate,Antarctica,-2.5274,2.5485,0.5173
1982,Temperate,Asia,5.6193,2.3048,0.2047
1982,Temperate,Australia-Oceania,16.2285,2.4013,0.2975
1982,Temperate,Europe,7.7812,2.1301,-0.5436
1982,Temperate,North America,6.8649,2.6109,-0.0164
1982,Temperate,Ocean / Unclassified,11.6763,2.933,-0.0278
1982,Temperate,South America,12.7345,2.2613,-0.1016
1982,Tropical,Africa,26.1684,1.9422,-0.3468
1982,Tropical,Asia,26.6908,5.2948,0.4714
1982,Tropical,Australia-Oceania,26.2249,5.1395,0.0557
1982,Tropical,North America,24.7234,3.5987,0.4519
1982,Tropical,Ocean / Unclassified,25.3547,4.2711,-0.0294
1982,Tropical,South America,24.6433,4.4417,0.6458
1983,Polar,Antarctica,-31.2219,0.7236,-0.2287
1983,Polar,Asia,-15.4166,0.8362,0.2163
1983,Polar,Europe,-4.0614,1.5339,0.1964
1983,Polar,North America,-18.0792,0.7428,-0.3988
1983,Polar,Ocean / Unclassified,-18.1002,0.544,0.1388
1983,Temperate,Africa,19.332,1.4553,-0.0223
1983,Temperate,Antarctica,-2.2256,2.4547,0.6168
1983,Temperate,Asia,4.883,2.2571,-0.1135
1983,Temperate,Australia-Oceania,16.0973,2.1545,0.3993
1983,Temperate,Europe,6.967,2.2293,-0.9139
1983,Temperate,North America,6.4553,2.6947,0.0706
1983,Temperate,Ocean / Unclassified,11.6723,3.0295,-0.0711
1983,Temperate,South America,12.5465,2.5376,0.1017
1983,Tropical,Africa,25.7529,2.1752,-0.2515
1983,Tropical,Asia,26.3224,5.5168,0.0894
1983,Tropical,Australia-Oceania,25.9691,5.4494,0.362
1983,Tropical,North America,24.7527,3.6671,0.5332
1983,Tropical,Ocean / Unclassified,25.4735,3.837,-0.1005
1983,Tropical,South America,24.6309,4.0241,0.3247
1984,Polar,Antarctica,-31.4571,0.7563,0.0667
1984,Polar,Asia,-17.0387,0.7655,-0.5873
1984,Polar,Europe,-6.1489,1.8255,-0.6592
1984,Polar,North America,-17.8223,0.7366,-0.9154
1984,Polar,Ocean / Unclassified,-18.7805,0.5149,-0.7511
1984,Temperate,Africa,19.5313,1.7368,0.3821
1984,Temperate,Antarctica,-2.5706,2.3711,0.1186
1984,Temperate,Asia,4.551,2.3429,-0.026
1984,Temperate,Australia-Oceania,16.3491,2.0893,-0.2422
1984,Temperate,Europe,7.5344,2.3091,-0.1444
1984,Temperate,North America,6.7304,2.695,0.1568
1984,Temperate,Ocean / Unclassified,11.6034,2.9522,0.1385
1984,Temperate,South America,12.1634,2.4559,0.2357
1984,Tropical,Africa,26.6136,2.1025,-0.0567
1984,Tropical,Asia,26.8655,4.3749,-0.3718
1984,Tropical,Australia-Oceania,26.2204,5.0821,-0.0543
1984,Tropical,North America,24.5549,2.2853,0.1088
1984,Tropical,Ocean / Unclassified,26.4434,5.0705,-0.2283
1984,Tropical,South America,25.8564,4.0239,-0.0921
1985,Polar,Antarctica,-32.2812,0.7238,0.0337
1985,Polar,Asia,-17.7716,0.8427,-0.3188
1985,Polar,Europe,-6.8039,1.6274,0.0487
1985,Polar,North America,-16.4646,0.7813,-0.182
1985,Polar,Ocean / Unclassified,-19.1724,0.572,-0.1475
1985,Temperate,Africa,19.7559,1.4646,0.4023
1985,Temperate,Antarctica,-2.3908,2.4238,-0.084
1985,Temperate,Asia,5.1595,2.4283,0.2173
1985,Temperate,Australia-Oceania,16.5944,2.1842,0.1473
1985,Temperate,Europe,7.0009,2.4204,0.2416
1985,Temperate,North America,6.7733,2.6101,0.0221
1985,Temperate,Ocean / Unclassified,11.5108,2.9152,0.1694
1985,Temperate,South America,12.5101,2.2839,-0.2379
1985,Tropical,Africa,26.896,2.0763,0.1327
1985,Tropical,Asia,27.3021,5.2549,-0.3924
1985,Tropical,Australia-Oceania,26.5522,4.8409,-0.3869
1985,Tropical,North America,24.5163,2.4848,-0.8927
1985,Tropical,Ocean / Unclassified,26.2066,4.8,0.1694
1985,Tropical,South America,25.9384,4.2447,-0.206
1986,Polar,Antarctica,-32.4893,0.7023,-0.4906
1986,Polar,Asia,-17.0213,0.8532,0.037
1986,Polar,Europe,-6.5265,1.7291,-0.6273
1986,Polar,North America,-17.8622,0.7171,-0.4672
1986,Polar,Ocean / Unclassified,-18.7867,0.5348,0.5834
1986,Temperate,Africa,19.8594,1.4172,-0.465
1986,Temperate,Antarctica,-2.3407,2.4626,0.3111
1986,Temperate,Asia,4.8019,2.3028,0.0465
1986,Temperate,Australia-Oceania,16.5453,2.2537,0.0644
1986,Temperate,Europe,7.5902,2.2393,-0.2356
1986,Temperate,North America,6.9953,2.5547,-0.0197
1986,Temperate,Ocean / Unclassified,11.4635,2.9613,0.0909
1986,Temperate,South America,12.8477,2.3943,-0.1298
1986,Tropical,Africa,26.08,2.2898,0.1181
1986,Tropical,Asia,26.7403,5.737,0.4902
1986,Tropical,Australia-Oceania,26.3764,5.3141,0.1032
1986,Tropical,North America,24.6369,3.3205,-0.0364
1986,Tropical,Ocean / Unclassified,25.555,4.0801,-0.142
1986,Tropical,South America,24.9975,3.9725,0.0363
1987,Polar,Antarctica,-31.4488,0.7485,-0.213
1987,Polar,Asia,-15.3475,0.8513,-0.1394
1987,Polar,Europe,-5.7662,1.7387,-0.2517
1987,Polar,North America,-17.5786,0.7241,-0.9411
1987,Polar,Ocean / Unclassified,-18.1961,0.5181,-0.761
1987,Temperate,Africa,19.6252,1.5538,-0.1084
1987,Temperate,Antarctica,-2.4745,2.3045,0.158
1987,Temperate,Asia,5.1433,2.2861,-0.0153
1987,Temperate,Australia-Oceania,16.117,2.1521,0.0489
1987,Temperate,Europe,7.4062,2.3667,0.0207
1987,Temperate,North America,6.5385,2.6677,-0.0219
1987,Temperate,Ocean / Unclassified,11.5611,3.0103,-0.0388
1987,Temperate,South America,12.605,2.5021,0.2199
1987,Tropical,Africa,26.2096,2.1995,0.0542
1987,Tropical,Asia,26.7012,5.1911,0.1941
1987,Tropical,Australia-Oceania,26.2451,5.5674,0.2191
1987,Tropical,North America,24.905,3.401,0.2871
1987,Tropical,Ocean / Unclassified,26.0767,4.1829,-0.1923
1987,Tropical,South America,25.5619,3.728,-0.1694
1988,Polar,Antarctica,-31.7885,0.7912,0.2925
1988,Polar,Asia,-15.5273,0.7724,-0.0811
1988,Polar,Europe,-6.0591,1.5334,-0.2269
1988,Polar,North America,-16.5322,0.7406,-0.5836
1988,Polar,Ocean / Unclassified,-17.8605,0.5393,-0.2785
1988,Temperate,Africa,19.8995,1.4619,0.0348
1988,Temperate,Antarctica,-2.1551,2.4025,-0.4134
1988,Temperate,Asia,4.6288,2.3295,-0.0391
1988,Temperate,Australia-Oceania,16.4262,2.0734,-0.1013
1988,Temperate,Europe,7.7565,2.4906,0.1948
1988,Temperate,North America,7.0172,2.6404,0.0261
1988,Temperate,Ocean / Unclassified,11.628,2.9557,0.1706
1988,Temperate,South America,12.7183,2.5007,0.3838
1988,Tropical,Africa,26.871,2.0633,-0.0312
1988,Tropical,Asia,27.2208,5.0158,-0.344
1988,Tropical,Australia-Oceania,26.586,5.404,-0.1228
1988,Tropical,North America,24.6865,2.0593,-0.4321
1988,Tropical,Ocean / Unclassified,26.4793,4.8265,-0.0947
1988,Tropical,South America,26.2855,3.8705,-0.6155
1989,Polar,Antarctica,-31.5351,0.7451,0.4919
1989,Polar,Asia,-16.6805,0.8483,-0.3076
1989,Polar,Europe,-6.299,1.634,-0.9758
1989,Polar,North America,-16.5905,0.8565,-0.0214
1989,Polar,Ocean / Unclassified,-18.0788,0.5664,0.0337
1989,Temperate,Africa,20.0001,1.3895,-0.3503
1989,Temperate,Antarctica,-2.3982,2.5032,0.4219
1989,Temperate,Asia,5.049,2.3632,-0.0949
1989,Temperate,Australia-Oceania,16.6704,2.1512,-0.0632
1989,Temperate,Europe,7.385,2.282,0.3721
1989,Temperate,North America,6.9797,2.5784,-0.1113
1989,Temperate,Ocean / Unclassified,11.6228,2.9456,-0.0295
1989,Temperate,South America,12.6649,2.3127,-0.159
1989,Tropical,Africa,26.7946,1.9691,-0.4333
1989,Tropical,Asia,27.2519,5.3291,0.048
1989,Tropical,Australia-Oceania,26.6782,5.4816,0.0239
1989,Tropical,North America,24.8278,2.8469,-0.6295
1989,Tropical,Ocean / Unclassified,26.1347,4.4916,-0.03
1989,Tropical,South America,25.5886,4.3002,-0.2577
1990,Polar,Antarctica,-31.8,0.7168,-0.3431
1990,Polar,Asia,-15.2046,0.8723,-0.0904
1990,Polar,Europe,-5.389,1.5821,-0.6151
1990,Polar,North America,-18.175,0.7968,0.4998
1990,Polar,Ocean / Unclassified,-18.5718,0.5478,-0.008
1990,Temperate,Africa,19.6962,1.4326,-0.444
1990,Temperate,Antarctica,-2.5111,2.4325,0.2869
1990,Temperate,Asia,5.3763,2.3485,0.1626
1990,Temperate,Australia-Oceania,16.7997,2.0501,-0.1656
1990,Temperate,Europe,7.6026,2.3146,-0.3256
1990,Temperate,North America,6.6371,2.5614,-0.0182
1990,Temperate,Ocean / Unclassified,11.6554,2.9553,0.0134
1990,Temperate,South America,12.7716,2.3486,-0.3262
1990,Tropical,Africa,26.4888,2.3712,0.1079
1990,Tropical,Asia,26.9486,5.3293,0.1157
1990,Tropical,Australia-Oceania,26.6137,5.3935,0.1546
1990,Tropical,North America,25.0068,3.608,0.2912
1990,Tropical,Ocean / Unclassified,25.9151,4.1645,-0.0532
1990,Tropical,South America,25.3566,4.079,0.271
1991,Polar,Antarctica,-31.6629,0.7837,0.0538
1991,Polar,Asia,-15.0216,0.8618,0.1199
1991,Polar,Europe,-5.0061,1.7418,-0.331
1991,Polar,North America,-17.6699,0.7655,0.0148
1991,Polar,Ocean / Unclassified,-17.4006,0.5634,0.2072
1991,Temperate,Africa,19.6102,1.3774,-0.2696
1991,Temperate,Antarctica,-2.1531,2.5376,0.5407
1991,Temperate,Asia,5.3847,2.3314,0.0625
1991,Temperate,Australia-Oceania,16.3476,2.2218,-0.1805
1991,Temperate,Europe,7.8407,2.2995,-0.1586
1991,Temperate,North America,6.9505,2.6568,0.0888
1991,Temperate,Ocean / Unclassified,11.6611,2.9027,-0.0893
1991,Temperate,South America,12.7626,2.2818,0.1018
1991,Tropical,Africa,26.3366,2.1,0.1596
1991,Tropical,Asia,26.845,5.4266,0.0938
1991,Tropical,Australia-Oceania,26.441,5.5095,0.1896
1991,Tropical,North America,24.9497,3.8784,0.7104
1991,Tropical,Ocean / Unclassified,25.7845,4.1415,-0.1099
1991,Tropical,South America,24.8074,4.1048,-0.0168
1992,Polar,Antarctica,-31.393,0.7715,0.2544
1992,Polar,Asia,-14.5366,0.8613,0.1471
1992,Polar,Europe,-4.3752,1.6698,-0.2105
1992,Polar,North America,-17.7869,0.779,-0.4236
1992,Polar,Ocean / Unclassified,-17.9686,0.5352,-0.2312
1992,Temperate,Africa,19.4871,1.5326,-0.1333
1992,Temperate,Antarctica,-2.079,2.4069,0.5936
1992,Temperate,Asia,5.2427,2.2001,-0.008
1992,Temperate,Australia-Oceania,16.1119,2.0726,0.0893
1992,Temperate,Europe,8.6018,2.4211,-0.0008
1992,Temperate,North America,6.6463,2.7702,0.1789
1992,Temperate,Ocean / Unclassified,11.6552,2.9713,-0.2552
1992,Temperate,South America,12.5185,2.4726,-0.085
1992,Tropical,Africa,26.0693,2.0371,-0.1565
1992,Tropical,Asia,26.4739,5.2828,0.144
1992,Tropical,Australia-Oceania,26.1038,5.5102,0.1201
1992,Tropical,North America,24.7591,2.873,0.354
1992,Tropical,Ocean / Unclassified,25.9683,4.2431,-0.1619
1992,Tropical,South America,25.354,3.5713,-0.324
1993,Polar,Antarctica,-30.7712,0.7707,0.332
1993,Polar,Asia,-16.8476,0.7798,-0.2344
1993,Polar,Europe,-8.1693,1.8003,-0.2095
1993,Polar,North America,-17.3214,0.8316,0.1632
1993,Polar,Ocean / Unclassified,-19.6233,0.5257,-0.4581
1993,Temperate,Africa,19.8994,1.6227,0.3492
1993,Temperate,Antarctica,-1.7595,2.2677,-0.5436
1993,Temperate,Asia,5.474,2.3362,-0.0213
1993,Temperate,Australia-Oceania,16.3828,2.2031,-0.2094
1993,Temperate,Europe,7.3151,2.4844,0.54
1993,Temperate,North America,7.1249,2.6875,0.2498
1993,Temperate,Ocean / Unclassified,11.5548,2.9221,0.0465
1993,Temperate,South America,12.5848,2.5777,0.4594
1993,Tropical,Africa,26.7671,1.7838,-0.3435
1993,Tropical,Asia,27.0538,4.6651,-0.2871
1993,Tropical,Australia-Oceania,26.5356,4.79,-0.4502
1993,Tropical,North America,24.861,2.5834,-0.5057
1993,Tropical,Ocean / Unclassified,26.6158,5.1772,0.0341
1993,Tropical,South America,26.3351,3.8389,-0.5715
1994,Polar,Antarctica,-30.9996,0.7726,0.32
1994,Polar,Asia,-14.9531,0.9346,-0.276
1994,Polar,Europe,-6.7949,1.8982,0.2747
1994,Polar,North America,-18.1856,0.7655,0.1387
1994,Polar,Ocean / Unclassified,-19.0827,0.5055,-0.5898
1994,Temperate,Africa,19.8854,1.4543,-0.0197
1994,Temperate,Antarctica,-2.0334,2.4966,-0.1001
1994,Temperate,Asia,5.8486,2.3653,0.226
1994,Temperate,Australia-Oceania,16.4489,2.2411,0.3887
1994,Temperate,Europe,7.3966,2.3566,0.4717
1994,Temperate,North America,6.9968,2.5963,0.0587
1994,Temperate,Ocean / Unclassified,11.6762,2.9065,-0.0212
1994,Temperate,South America,12.8314,2.4246,0.3163
1994,Tropical,Africa,26.8785,2.2443,-0.1697
1994,Tropical,Asia,27.3992,5.2111,-0.3309
1994,Tropical,Australia-Oceania,26.724,4.9582,-0.3813
1994,Tropical,North America,24.7431,2.7581,-0.3719
1994,Tropical,Ocean / Unclassified,26.3055,4.6679,0.2221
1994,Tropical,South America,26.1577,4.1737,-0.5164
1995,Polar,Antarctica,-32.1515,0.7646,0.2717
1995,Polar,Asia,-16.0497,0.9309,0.9476
1995,Polar,Europe,-5.2672,1.8339,0.8975
1995,Polar,North America,-18.4758,0.8254,-0.1032
1995,Polar,Ocean / Unclassified,-18.4781,0.6004,-0.0341
1995,Temperate,Africa,19.8946,1.4001,-0.3685
1995,Temperate,Antarctica,-2.1407,2.4643,0.6978
1995,Temperate,Asia,5.7277,2.2879,-0.0525
1995,Temperate,Australia-Oceania,16.5344,2.4427,0.4324
1995,Temperate,Europe,7.7283,2.242,-0.5015
1995,Temperate,North America,6.5809,2.6159,0.0058
1995,Temperate,Ocean / Unclassified,11.6485,2.9369,-0.024
1995,Temperate,South America,12.6918,2.0237,-0.4779
1995,Tropical,Africa,26.2817,2.2443,0.4589
1995,Tropical,Asia,26.8435,5.5574,0.4538
1995,Tropical,Australia-Oceania,26.5242,5.3799,0.2256
1995,Tropical,North America,25.1026,3.3271,0.324
1995,Tropical,Ocean / Unclassified,25.6833,4.124,-0.1429
1995,Tropical,South America,25.1685,3.9958,0.1752
1996,Polar,Antarctica,-31.3647,0.7911,0.1225
1996,Polar,Asia,-17.1,0.8811,0.821
1996,Polar,Europe,-5.4716,1.5055,-0.1653
1996,Polar,North America,-17.7903,0.8861,0.4435
1996,Polar,Ocean / Unclassified,-19.0642,0.543,0.5662
1996,Temperate,Africa,20.1875,1.4446,-0.4512
1996,Temperate,Antarctica,-2.0693,2.3958,0.4079
1996,Temperate,Asia,5.6311,2.2297,-0.0873
1996,Temperate,Australia-Oceania,16.6616,2.0047,0.0933
1996,Temperate,Europe,8.3273,2.5121,0.1378
1996,Temperate,North America,7.0424,2.6629,0.057
1996,Temperate,Ocean / Unclassified,11.7117,2.9786,-0.1019
1996,Temperate,South America,12.514,2.5345,-0.2603
1996,Tropical,Africa,26.4141,2.2473,0.4407
1996,Tropical,Asia,26.9024,5.1138,0.1408
1996,Tropical,Australia-Oceania,26.3862,5.3452,0.269
1996,Tropical,North America,25.0812,3.3494,0.33
1996,Tropical,Ocean / Unclassified,26.3221,4.4637,-0.1586
1996,Tropical,South America,25.7938,3.6847,-0.4066
1997,Polar,Antarctica,-30.7759,0.7846,0.3945
1997,Polar,Asia,-16.109,0.8873,0.2224
1997,Polar,Europe,-5.6324,1.7501,-0.8702
1997,Polar,North America,-16.7955,0.8891,1.2007
1997,Polar,Ocean / Unclassified,-18.4333,0.6086,0.3903
1997,Temperate,Africa,20.3457,1.5943,0.0396
1997,Temperate,Antarctica,-2.0868,2.4328,0.1436
1997,Temperate,Asia,6.1628,2.4417,0.3924
1997,Temperate,Australia-Oceania,16.6233,2.0298,-0.284
1997,Temperate,Europe,8.5441,2.4609,0.6816
1997,Temperate,North America,7.5284,2.6141,-0.0009
1997,Temperate,Ocean / Unclassified,11.771,2.9444,0.1572
1997,Temperate,South America,12.6074,2.6245,0.438
1997,Tropical,Africa,27.4334,1.9427,-0.0545
1997,Tropical,Asia,27.4762,4.8335,-0.3591
1997,Tropical,Australia-Oceania,26.8609,5.0627,-0.4498
1997,Tropical,North America,24.933,2.524,-0.0277
