year,lat,lon,average_spi,peak_spi,drought_duration
1906,45.0,83.75,-1.133032736514302,-1.347259161597886,4
1906,45.0,86.25,-1.8232033961807306,-2.063650287830035,6
1906,45.0,88.75,-1.4755712103847107,-1.625757621355873,4
1906,45.0,91.25,-1.2502473188138417,-1.2824754507366654,3
1906,45.0,96.25,-1.0504741688661876,-1.0504741688661876,1
1906,45.0,116.25,-1.1023038645606225,-1.2725112726163066,4
1906,45.0,118.75,-1.5828256523351538,-1.7332785807560345,5
1906,45.0,121.25,-1.6377719927242886,-1.7872359802962057,5
1906,45.0,123.75,-1.147833151644762,-1.278751098623435,2
1906,45.0,126.25,-1.1197849817523011,-1.1905781292051631,3
1906,45.0,128.75,-1.1736799751835671,-1.1736799751835671,1
1906,45.0,136.25,-1.0166578106861972,-1.0166578106861972,1
1906,45.0,236.25,-1.4863951834511804,-1.8945291410875895,8
1906,45.0,238.75,-1.2159251860178035,-1.601192931007,6
1906,45.0,241.25,-1.2530640725867228,-1.449984428235544,6
1906,45.0,243.75,-1.407080479810732,-1.5110058513322622,6
1906,45.0,246.25,-1.2743406644062003,-1.3626756122532633,3
1906,45.0,283.75,-1.1950058327510231,-1.400133772649378,6
1906,47.0,71.25,-1.172181146045184,-1.324791074021022,2
1906,47.0,73.75,-1.3865718309220607,-1.7667002717228275,7
1906,47.0,76.25,-1.4602695684023066,-1.832319271059557,7
1906,47.0,78.75,-1.5927891332415378,-1.9084263949808595,6
1906,47.0,81.25,-1.441560124261618,-1.6928445340790268,5
1906,47.0,83.75,-1.5816443809225427,-1.8355969293957597,5
1906,47.0,86.25,-1.7285281983496619,-1.974785526625697,6
1906,47.0,88.75,-1.4157348293135277,-1.8466469620721704,9
1906,47.0,91.25,-1.4278451106769496,-1.889221246108868,9
1906,47.0,96.25,-1.3004571371340112,-1.5277863537683227,7
1906,47.0,108.75,-1.0191244285490768,-1.0191244285490768,1
1906,47.0,111.25,-1.3364779342631536,-1.661559961780959,3
1906,47.0,116.25,-1.1654081180850175,-1.310236242210686,3
1906,47.0,118.75,-1.2073808242993056,-1.302789718733356,2
1906,47.0,121.25,-1.2687060590761234,-1.4843780811277631,8
1906,47.0,123.75,-1.2939141156950777,-1.6113524865248894,3
1906,47.0,128.75,-1.2416372445531054,-1.2416372445531054,1
1906,47.0,131.25,-1.1575916029000322,-1.23652753166551,4
1906,47.0,133.75,-1.2637237973851767,-1.2869830756555036,2
1906,47.0,136.25,-1.2123097482657084,-1.2195571566019123,2
1906,47.0,236.25,-1.4502909417569676,-1.7095692825066957,6
1906,47.0,238.75,-1.5765738445943502,-1.727016510556724,4
1906,47.0,241.25,-1.3521904081305673,-1.6204610392781589,8
1906,47.0,243.75,-1.1187343176839015,-1.3025537841147352,7
1906,47.0,258.75,-1.1258189787773853,-1.225091272360108,3
1906,47.0,273.75,-1.0593480759752567,-1.0742015239424647,2
1906,47.0,291.25,-1.2543007461425733,-1.2543007461425733,1
1906,47.0,293.75,-1.2740781093843487,-1.3762443672849252,2
1906,47.0,306.25,-1.0410193440146756,-1.0410193440146756,1
1906,49.0,73.75,-1.107801759500706,-1.1419532524508431,4
1906,49.0,76.25,-1.289056250227666,-1.4844437635960483,6
1906,49.0,78.75,-1.4824558221092354,-1.8722023167850088,6
1906,49.0,81.25,-1.2875972144965646,-1.5107359920189345,5
1906,49.0,83.75,-1.4544963650437843,-1.5779758325711553,5
1906,49.0,86.25,-1.3136315612255125,-1.5059980135284592,6
1906,49.0,88.75,-1.4317991700033863,-1.6821730932838772,3
1906,49.0,96.25,-1.140154929025921,-1.3083551265494846,4
1906,49.0,103.75,-1.101758821080435,-1.1753297222689172,2
1906,49.0,108.75,-1.1254631697970428,-1.2473203487527955,3
1906,49.0,111.25,-1.1361287037976897,-1.2229157945643927,4
1906,49.0,138.75,-1.2257083161601043,-1.2305022962580516,2
1906,49.0,238.75,-1.3709988430701583,-1.6767365910198662,8
1906,49.0,241.25,-1.4853970258082874,-1.8756631728381137,8
1906,49.0,243.75,-1.5746716393820126,-1.8476057210538632,6
1906,49.0,246.25,-1.3406545569086001,-1.6784385656310363,8
1906,49.0,248.75,-1.170084464240775,-1.2984395508705802,6
1906,49.0,251.25,-1.129218039695777,-1.284564747305225,5
1906,49.0,253.75,-1.076291814162474,-1.0822569039320928,3
1906,49.0,256.25,-1.191465486417789,-1.2441811850875042,3
1906,49.0,258.75,-1.4287886423430014,-1.591564565347182,5
1906,49.0,261.25,-1.3124330371717308,-1.3409989370669406,3
1906,49.0,276.25,-1.0551677965218822,-1.0551677965218822,1
1906,49.0,288.75,-1.2636213852200673,-1.2636213852200673,1
1906,49.0,291.25,-1.305212137916119,-1.305212137916119,1
1906,49.0,293.75,-1.3005067318950618,-1.5803867561394775,2
1906,49.0,303.75,-1.1758644162452918,-1.3427319622852605,2
1906,49.0,306.25,-1.13467222683283,-1.1921521670068105,2
1906,51.0,13.75,-1.3936965223741407,-2.060849703814655,9
1906,51.0,76.25,-1.2029776328449444,-1.5655011085145878,4
1906,51.0,86.25,-1.0717767069999709,-1.0717767069999709,1
1906,51.0,88.75,-1.0728817052852822,-1.0728817052852822,1
1906,51.0,101.25,-1.392195649288933,-1.6013744122443023,5
1906,51.0,111.25,-1.1017643887115585,-1.1861115739577728,3
1906,51.0,138.75,-1.0825292100054102,-1.0949043039481534,2
1906,51.0,233.75,-1.0439589327697347,-1.0439589327697347,1
1906,51.0,236.25,-1.190253101407854,-1.3357302817419352,3
1906,51.0,238.75,-1.5163983041720515,-1.830425906356646,7
1906,51.0,241.25,-1.3601368878473932,-1.602208890308204,7
1906,51.0,243.75,-1.4561602660913984,-1.6267817368510964,6
1906,51.0,246.25,-1.056146075647173,-1.0717733730149437,2
1906,51.0,248.75,-1.205593224194781,-1.314173970769536,5
1906,51.0,251.25,-1.3528919814880804,-1.4070875820150388,5
1906,51.0,303.75,-1.242472878159162,-1.242472878159162,1
1906,51.0,358.75,-1.0835643853779962,-1.0835643853779962,1
1906,53.0,6.25,-1.034856965289127,-1.034856965289127,1
1906,53.0,8.75,-1.1989697900284897,-1.1989697900284897,1
1906,53.0,13.75,-1.1953048495214953,-1.2928531688450682,4
1906,53.0,23.75,-1.1048744517016205,-1.1048744517016205,1
1906,53.0,26.25,-1.0978521800088192,-1.0978521800088192,1
1906,53.0,43.75,-1.3349037233479106,-1.3349037233479106,1
1906,53.0,46.25,-1.0571066438685393,-1.0571066438685393,1
1906,53.0,98.75,-1.1249176221245092,-1.3458081811986398,3
1906,53.0,101.25,-1.3282946245906428,-1.403126570994519,5
1906,53.0,108.75,-1.1373550921023838,-1.247385782491735,5
1906,53.0,111.25,-1.7466275199160062,-2.1479406319921406,5
1906,53.0,113.75,-1.3406123745399887,-1.4238092186125872,4
1906,53.0,131.25,-1.1094507831558105,-1.180524082589377,3
1906,53.0,136.25,-1.1108707277188001,-1.1739832529232008,3
1906,53.0,156.25,-2.05681307120296,-2.61912383520268,5
1906,53.0,158.75,-1.539928996576285,-1.6502340914021658,3
1906,53.0,241.25,-1.173676644653402,-1.173676644653402,1
1906,53.0,248.75,-1.0793109065007578,-1.124220350067474,3
1906,53.0,283.75,-1.1052031989708841,-1.128751932571548,2
1906,53.0,351.25,-1.2848634598961624,-1.435253559870044,7
1906,53.0,353.75,-1.2513721226145482,-1.6041338342911504,9
1906,53.0,358.75,-1.2490722540398116,-1.3555130970382614,3
1906,55.0,8.75,-1.124787358358632,-1.124787358358632,1
1906,55.0,28.75,-1.074373819368683,-1.139489738843204,3
1906,55.0,31.25,-1.1269853519384256,-1.1682047219458322,3
1906,55.0,43.75,-1.2228809494949369,-1.365227987996393,6
1906,55.0,46.25,-1.1217475046054526,-1.1831836994478906,4
1906,55.0,48.75,-1.2219475930922432,-1.3084046146415542,4
1906,55.0,96.25,-1.1052461429591178,-1.1052461429591178,1
1906,55.0,108.75,-1.173120528686049,-1.2672219917787564,2
1906,55.0,111.25,-1.5527480629728088,-2.0494727447878143,3
1906,55.0,113.75,-1.109691586851667,-1.258462661514614,5
1906,55.0,116.25,-1.2699334033854484,-1.406889257920552,5
1906,55.0,118.75,-1.304453218592056,-1.7633362185397088,6
1906,55.0,121.25,-1.73078457589736,-2.232960706935462,5
1906,55.0,123.75,-1.9668564534549053,-2.3413008930081167,4
1906,55.0,126.25,-1.458854906651408,-1.7275132015640555,4
1906,55.0,128.75,-1.1780214281904828,-1.3388707290161272,3
1906,55.0,131.25,-1.2050637548442211,-1.3375238210847866,3
1906,55.0,133.75,-1.1020353497305164,-1.1453573721503634,2
1906,55.0,156.25,-1.848040464381017,-2.353463674208435,5
1906,55.0,158.75,-1.439629163661241,-1.507921014086415,3
1906,55.0,196.25,-1.4527101692547577,-1.9749888279927152,8
1906,55.0,233.75,-1.0773856594127356,-1.0808492957701,2
1906,55.0,243.75,-1.064363903375833,-1.1047574712506345,2
1906,55.0,258.75,-1.0851230083970218,-1.0851230083970218,1
1906,55.0,261.25,-1.5265276185582421,-1.8260078583009016,7
1906,55.0,263.75,-1.7944661479544572,-2.252690428739564,7
1906,55.0,266.25,-2.058209354786282,-2.7188217856737418,6
1906,55.0,268.75,-1.8886493169696132,-2.2164246868233706,4
1906,55.0,271.25,-1.4427957697643965,-1.5136857542153928,3
1906,55.0,273.75,-1.0335543097384832,-1.094404133443054,3
1906,55.0,283.75,-1.3297896310821784,-1.3928229722449563,3
1906,55.0,286.25,-1.0153158738510606,-1.0153158738510606,1
1906,55.0,356.25,-1.1889191169744078,-1.4202481880892648,4
1906,57.0,8.75,-1.480888124578695,-1.480888124578695,1
1906,57.0,13.75,-1.2387593618582513,-1.2672502635088625,2
1906,57.0,16.25,-1.2345040218382615,-1.5315163400159475,3
1906,57.0,93.75,-1.161327260899685,-1.161327260899685,1
1906,57.0,108.75,-1.4301757428422257,-1.4301757428422257,1
1906,57.0,111.25,-1.302370399589633,-1.7485385550324457,3
1906,57.0,118.75,-1.1572148622975802,-1.2891029683769526,2
1906,57.0,121.25,-1.2510412074863733,-1.3592979848846551,2
1906,57.0,123.75,-1.5820691371545272,-2.147835661922135,5
1906,57.0,126.25,-1.5910307004043718,-2.1869516794797623,9
1906,57.0,128.75,-1.5182428644879973,-1.834637272348864,6
1906,57.0,131.25,-1.7549584255307948,-2.0048872359106595,6
1906,57.0,133.75,-1.5207155353373087,-1.833287688290988,6
1906,57.0,136.25,-1.1879054576027157,-1.2914639588157055,3
1906,57.0,156.25,-1.7330275516791855,-2.105120320678029,4
1906,57.0,158.75,-1.36528228030286,-1.57602009589647,4
1906,57.0,206.25,-1.140904620826622,-1.140904620826622,1
1906,57.0,243.75,-1.1744277319877312,-1.1744277319877312,1
1906,57.0,253.75,-1.0403074879929466,-1.0403074879929466,1
1906,57.0,256.25,-1.143328806765625,-1.143328806765625,1
1906,57.0,258.75,-1.4101926071260642,-1.7320797743925092,7
1906,57.0,261.25,-1.8525874303442933,-2.306723802188537,7
1906,57.0,263.75,-2.324242656299742,-3.043692992462472,7
1906,57.0,266.25,-2.5429975294779488,-3.3963722889663894,7
1906,57.0,268.75,-2.765154196748015,-3.788410581099939,7
1906,57.0,296.25,-1.0493825954632658,-1.0493825954632658,1
1906,57.0,356.25,-1.3055656453697704,-1.8241996666659568,9
1906,59.0,6.25,-1.2505836251403333,-1.2505836251403333,1
1906,59.0,8.75,-1.3547718014299033,-1.5977048307683626,2
1906,59.0,11.25,-1.3854281993856805,-1.6550027762567785,3
1906,59.0,13.75,-1.1827274738479279,-1.2857123050106607,2
1906,59.0,23.75,-1.2083974191367408,-1.3959858766062485,3
1906,59.0,36.25,-1.1365018007448917,-1.1645370677438198,2
1906,59.0,38.75,-1.29175245222284,-1.4209070333017837,5
1906,59.0,41.25,-1.2125583867154726,-1.3229780357831489,4
1906,59.0,43.75,-1.3198413953704218,-1.6523075910277338,9
1906,59.0,46.25,-1.0261039997473358,-1.0629322253299092,3
1906,59.0,101.25,-1.0330753169792095,-1.0330753169792095,1
1906,59.0,103.75,-1.1420631878751166,-1.1420631878751166,1
1906,59.0,106.25,-1.2718698396220616,-1.2718698396220616,1
1906,59.0,108.75,-1.0446189817249536,-1.0446189817249536,1
1906,59.0,111.25,-1.370793452826138,-1.370793452826138,1
1906,59.0,113.75,-1.3748883919599375,-1.3748883919599375,1
1906,59.0,123.75,-1.208904025471967,-1.583011511500002,7
1906,59.0,126.25,-1.3983759606014416,-1.761795244580013,7
1906,59.0,128.75,-1.3005890862519305,-1.3005890862519305,1
1906,59.0,131.25,-1.264026488515158,-1.3946667532078256,5
1906,59.0,133.75,-1.515193149711248,-2.0076205069360804,10
1906,59.0,136.25,-1.4169734124348181,-1.958751396092473,12
1906,59.0,138.75,-1.1764370086318592,-1.1764370086318592,1
1906,59.0,153.75,-1.5797045938790062,-1.697728547790358,3
1906,59.0,198.75,-1.47254405005868,-2.1399292058539348,9
1906,59.0,201.25,-1.3482514385814317,-1.499991295421455,3
1906,59.0,203.75,-1.1714911077741452,-1.1876106004401223,2
1906,59.0,226.25,-1.1303377634155924,-1.1303377634155924,1
1906,59.0,228.75,-1.3107260716854794,-1.3286860626351549,2
1906,59.0,236.25,-1.0186669867670382,-1.0186669867670382,1
1906,59.0,241.25,-1.2817345740378718,-1.690186993025793,6
1906,59.0,243.75,-1.209624439559446,-1.4579899189696774,4
1906,59.0,253.75,-1.131043835641408,-1.2516926940128257,2
1906,59.0,256.25,-1.5700707047872038,-1.9629556433244708,8
1906,59.0,258.75,-1.727771862265967,-2.168624560419329,7
1906,59.0,261.25,-2.406871028525221,-2.8243288466864835,5
1906,59.0,263.75,-2.1376360971349957,-3.0644672535827246,8
1906,59.0,283.75,-1.0893680670337265,-1.1294258837130111,3
1906,59.0,296.25,-1.0275439588884783,-1.0338408514373882,2
1906,61.0,6.25,-1.3651797729197417,-1.3651797729197417,1
1906,61.0,11.25,-1.4574506029326253,-1.7591120077745768,3
1906,61.0,13.75,-1.4198681728781049,-1.4198681728781049,1
1906,61.0,16.25,-1.2458874537885887,-1.6603199023597222,5
1906,61.0,23.75,-1.491226410367192,-1.6458177943092342,5
1906,61.0,26.25,-1.043452691991896,-1.0436395102722984,2
1906,61.0,28.75,-1.0705459195897378,-1.140321040214147,2
1906,61.0,31.25,-1.0299294185452252,-1.0299294185452252,1
1906,61.0,33.75,-1.0924084657569413,-1.0924084657569413,1
1906,61.0,36.25,-1.0609684326549544,-1.1024309997037345,2
1906,61.0,38.75,-1.1814340768371876,-1.2445880481802485,4
1906,61.0,41.25,-1.5069348800580897,-1.81808612635137,6
1906,61.0,43.75,-1.509320102701792,-1.986035519350532,11
1906,61.0,46.25,-1.7473885397629576,-2.200611973319682,12
1906,61.0,48.75,-1.273801113090244,-1.6063129461559382,9
1906,61.0,56.25,-1.1970366260553638,-1.290076128277825,3
1906,61.0,66.25,-1.135857051675564,-1.1455489636626095,2
1906,61.0,96.25,-1.3204006663404648,-1.5258210738070346,2
1906,61.0,103.75,-1.0622451738958385,-1.0622451738958385,1
1906,61.0,106.25,-1.1795613098887583,-1.1795613098887583,1
1906,61.0,121.25,-1.388497003453681,-1.6685221765491192,4
1906,61.0,123.75,-1.4686771515524095,-1.850445584442571,6
1906,61.0,126.25,-1.3216742429053772,-1.5711844374925454,5
1906,61.0,128.75,-1.2474235516388081,-1.4546937644998568,6
1906,61.0,133.75,-1.1280506604944134,-1.1280506604944134,1
1906,61.0,136.25,-1.031450712720115,-1.031450712720115,1
1906,61.0,138.75,-1.16965144774616,-1.2069837757042112,3
1906,61.0,141.25,-1.0177716301674486,-1.0177716301674486,1
1906,61.0,143.75,-1.172864318665678,-1.272359494069487,4
1906,61.0,146.25,-1.2971195915148885,-1.408386404600288,4
1906,61.0,148.75,-1.2824833568764074,-1.3696961260428318,3
1906,61.0,151.25,-1.158985660334133,-1.2404807868233747,2
1906,61.0,163.75,-1.4236709369061384,-1.9327471457123595,5
1906,61.0,166.25,-2.0165157385042543,-2.3076647555327727,3
1906,61.0,168.75,-1.7544481761397313,-2.6973381373006853,6
1906,61.0,171.25,-1.4055423244077343,-1.5998105917016074,3
1906,61.0,196.25,-1.6659446539439242,-2.524828506725509,12
1906,61.0,198.75,-1.5441451790389193,-1.9015712269472296,8
1906,61.0,201.25,-1.3355961936197482,-1.4694283084323407,3
1906,61.0,203.75,-1.2323270688174295,-1.3201736911904307,5
1906,61.0,223.75,-1.5010968288541842,-1.9998079608207835,4
1906,61.0,226.25,-1.1791283530915362,-1.4432819739522096,6
1906,61.0,251.25,-1.3252719702023925,-1.7630257882347604,6
1906,61.0,253.75,-1.4540308434869713,-1.9732221260455125,9
1906,61.0,256.25,-2.1363234124651167,-2.327384831374702,12
1906,61.0,258.75,-2.360197387408415,-3.2363747339247824,12
1906,61.0,261.25,-2.2765840528860446,-3.2980218192321913,9
1906,61.0,263.75,-2.054636831886076,-3.064388839346916,10
1906,61.0,283.75,-1.3986003308810788,-1.9425221875378955,10
1906,61.0,286.25,-1.5580190841033754,-1.8007048263986074,3
1906,61.0,288.75,-1.092751268098695,-1.1147376657984502,2
1906,63.0,8.75,-1.329280748300403,-1.329280748300403,1
1906,63.0,11.25,-1.533699496806815,-1.533699496806815,1
1906,63.0,16.25,-1.86557629582845,-1.86557629582845,1
1906,63.0,23.75,-1.4926145785364366,-1.9191442114363304,8
1906,63.0,26.25,-1.4559017689455969,-1.6742043180409525,6
1906,63.0,28.75,-1.338358373521824,-1.475002466470219,4
1906,63.0,31.25,-1.1440528375328995,-1.2034218034292985,4
1906,63.0,38.75,-1.0526016050893932,-1.0526016050893932,1
1906,63.0,41.25,-1.2704860884268097,-1.499839008678017,3
1906,63.0,43.75,-1.229321262769184,-1.3475204920202934,2
1906,63.0,46.25,-1.254144173575039,-1.2885741465655012,2
1906,63.0,48.75,-1.348638764306589,-1.7818430531318912,6
1906,63.0,51.25,-1.1652598888252421,-1.320033866318135,3
1906,63.0,53.75,-1.172996462400005,-1.214388675307139,2
1906,63.0,56.25,-1.298026605062753,-1.597693638360858,5
1906,63.0,58.75,-1.264126592909946,-1.264126592909946,1
1906,63.0,66.25,-1.1692454759510997,-1.29687870254946,3
1906,63.0,68.75,-1.1349694525291014,-1.1699062173564736,3
1906,63.0,71.25,-1.0832555473110537,-1.1545898691945142,2
1906,63.0,93.75,-1.1261898584890084,-1.1261898584890084,1
1906,63.0,96.25,-1.4160177459909182,-1.4846762300087593,2
1906,63.0,98.75,-1.3242816076783133,-1.4675499653175657,2
1906,63.0,103.75,-1.2301512650782607,-1.3029836734450209,4
1906,63.0,106.25,-1.1626904971678709,-1.2706751437453676,4
1906,63.0,121.25,-1.2055269288751054,-1.2976083690810591,3
1906,63.0,123.75,-1.1729652266296564,-1.2150955325698802,2
1906,63.0,133.75,-1.0281231554432315,-1.0281231554432315,1
1906,63.0,136.25,-1.0657333115198562,-1.0657333115198562,1
1906,63.0,138.75,-1.240220641830139,-1.3687967287614031,4
1906,63.0,141.25,-1.1744995622557317,-1.3012105959163711,4
1906,63.0,156.25,-1.2296299987504078,-1.2296299987504078,1
1906,63.0,158.75,-1.2105022099063394,-1.2105022099063394,1
1906,63.0,161.25,-1.6763568811027258,-2.1755450584302203,4
1906,63.0,163.75,-1.6462869227690078,-2.0591650836198108,5
1906,63.0,166.25,-1.4643896379932149,-1.8193928994969293,5
1906,63.0,168.75,-1.588016108888797,-1.7638146158536112,4
1906,63.0,178.75,-1.4718283861938144,-1.492593161928256,3
1906,63.0,196.25,-1.7594864428076358,-2.066201439733653,6
1906,63.0,198.75,-1.7831560069196808,-1.9643791225419056,6
1906,63.0,201.25,-1.1523234081031035,-1.2817401095244525,4
1906,63.0,203.75,-1.405783245347939,-1.5271381524571468,7
1906,63.0,206.25,-1.4947680657979856,-1.9707668897442427,10
1906,63.0,208.75,-1.0231612430408024,-1.0231612430408024,1
1906,63.0,211.25,-1.5549185435884534,-1.7853364115360983,12
1906,63.0,216.25,-1.1394465470755297,-1.2411586740635132,5
1906,63.0,226.25,-1.2611806604224651,-1.511915364909858,2
1906,63.0,228.75,-1.4300352994632464,-1.5715457756327125,2
1906,63.0,243.75,-1.1764745313074838,-1.2199087287101276,2
1906,63.0,246.25,-1.2224056402717272,-1.2224056402717272,1
1906,63.0,248.75,-1.44844406088897,-1.72694422090387,4
1906,63.0,251.25,-1.639675311559159,-2.280043158621736,7
1906,63.0,253.75,-1.5077685834743075,-2.2571144305609603,10
1906,63.0,256.25,-1.6275881476019503,-2.039617052873046,12
1906,63.0,258.75,-1.8165024128566214,-2.614409020274235,12
1906,63.0,261.25,-1.7572655100224315,-2.549041466906486,12
1906,63.0,263.75,-1.8203649890167455,-2.1977669433860356,12
1906,63.0,266.25,-1.7321864675337746,-2.4177563472777157,12
1906,63.0,268.75,-1.5896371218521521,-2.3172323749539543,12
1906,65.0,11.25,-1.3058505118237576,-1.3058505118237576,1
1906,65.0,13.75,-1.2457945125027559,-1.371364720615877,2
1906,65.0,16.25,-1.4761347231117117,-1.93642255414442,3
1906,65.0,18.75,-1.3961440629620236,-1.93699894029987,4
1906,65.0,26.25,-1.2104131703106251,-1.3410249247359385,2
1906,65.0,28.75,-1.287132920043013,-1.5352126965490722,3
1906,65.0,31.25,-1.2629039852243196,-1.2812300797581162,2
1906,65.0,41.25,-1.1986391436331545,-1.5106810461039346,6
1906,65.0,43.75,-1.226137549968071,-1.30912021569101,3
1906,65.0,46.25,-1.2018259573378305,-1.3033169134371856,4
1906,65.0,48.75,-1.2322966159786053,-1.554791277131688,9
1906,65.0,51.25,-1.3110632027837754,-1.70682302078235,9
1906,65.0,53.75,-1.28618489048492,-1.5993925282353905,8
1906,65.0,56.25,-1.2547303674259436,-1.4841897623805131,7
1906,65.0,58.75,-1.1687448401537608,-1.3827454952530571,7
1906,65.0,61.25,-1.3219030095594397,-1.7913916085652573,11
1906,65.0,63.75,-1.328040983551125,-1.7562564569690842,5
1906,65.0,66.25,-1.336960141806986,-1.4016450517123455,2
1906,65.0,68.75,-1.0782685598053892,-1.0782685598053892,1
1906,65.0,71.25,-1.174160041497914,-1.174160041497914,1
1906,65.0,73.75,-1.074443567631222,-1.074443567631222,1
1906,65.0,76.25,-1.1131506894321128,-1.2099366067174275,2
1906,65.0,78.75,-1.180574877980894,-1.3570759136239332,3
1906,65.0,96.25,-1.20687415165184,-1.20687415165184,1
1906,65.0,103.75,-1.1307732641395143,-1.1307732641395143,1
1906,65.0,106.25,-1.152956965865361,-1.152956965865361,1
1906,65.0,108.75,-1.2329479366682412,-1.2329479366682412,1
1906,65.0,111.25,-1.0996437031633903,-1.0996437031633903,1
1906,65.0,121.25,-1.1498290754594862,-1.1586453478941177,2
1906,65.0,128.75,-1.2237034444005779,-1.3467975322789898,4
1906,65.0,131.25,-1.5102516250135687,-1.574263079510677,5
1906,65.0,133.75,-1.4563181817789765,-1.67567763988424,6
1906,65.0,136.25,-1.6464234364519663,-1.7451361019173854,6
1906,65.0,138.75,-1.0012864218225297,-1.0012864218225297,1
1906,65.0,141.25,-1.2070235716207227,-1.4790576955240344,4
1906,65.0,143.75,-1.5656514221685576,-2.075580853695237,3
1906,65.0,146.25,-1.4524895589675446,-1.8709571139329089,4
1906,65.0,153.75,-1.219032161574264,-1.219032161574264,1
1906,65.0,156.25,-1.2826892735280608,-1.5278719507128915,3
1906,65.0,186.25,-1.2608417786698687,-1.4406944977941192,5
1906,65.0,193.75,-1.4348558009718606,-1.882514498555963,7
1906,65.0,196.25,-1.6246938118143393,-1.9857684331423453,6
1906,65.0,198.75,-1.6212001916269718,-1.9588790423677815,6
1906,65.0,201.25,-1.3113391508181516,-1.52638299052143,5
1906,65.0,203.75,-1.152954757001749,-1.2877141193212134,6
1906,65.0,206.25,-1.2235503108389518,-1.326137197708399,7
1906,65.0,208.75,-1.6178476557890138,-2.0493022999929766,9
1906,65.0,211.25,-1.622031197979694,-2.0508832616787767,12
1906,65.0,213.75,-1.4304263793677203,-1.7890711650743552,8
1906,65.0,216.25,-1.6836220178881698,-2.176856419825973,11
1906,65.0,218.75,-1.3549918909265073,-1.6101814834843564,11
1906,65.0,221.25,-1.6279595518655106,-2.146949762587897,12
1906,65.0,226.25,-1.6462367580863853,-1.7551732319719486,2
1906,65.0,228.75,-1.2772562781745416,-1.442215867649023,2
1906,65.0,238.75,-1.6345157468169527,-2.1120259665013346,4
1906,65.0,241.25,-2.077400662921017,-2.426475243635744,4
1906,65.0,243.75,-2.271854200975393,-2.837705437981054,5
1906,65.0,246.25,-2.010528040296143,-2.6631496203358926,6
1906,65.0,248.75,-1.8804242530582762,-2.3334054235948916,5
1906,65.0,251.25,-1.9280742812377423,-2.4647209994696753,5
1906,65.0,253.75,-1.6540420265321154,-1.9502687779516168,4
1906,65.0,256.25,-1.2220174976857985,-1.4770505017287756,4
1906,65.0,258.75,-1.3461980977531365,-1.605680715845492,7
1906,65.0,261.25,-1.3915259003322429,-1.8451288503402872,10
1906,65.0,263.75,-1.7085322973365507,-2.4477742405661886,12
1906,65.0,266.25,-1.9720849142406658,-3.0099267043875324,12
1906,65.0,268.75,-1.7468126859337003,-2.923418092365232,12
1906,65.0,271.25,-1.9069569532775124,-2.6408947038548396,12
1906,65.0,276.25,-2.1764703854112133,-2.5636391249180637,12
1906,65.0,283.75,-1.875198681611084,-2.4209007741529684,12
1906,65.0,286.25,-1.8581527476971829,-2.407738053338084,11
1906,65.0,288.75,-1.6870350545566455,-2.0524793096417566,11
1906,67.0,16.25,-1.3032239428232604,-1.383048115410903,2
1906,67.0,18.75,-1.3619477570871839,-1.7881745974892358,4
1906,67.0,21.25,-1.3110981915134559,-1.5830881840888795,7
1906,67.0,23.75,-1.4965436674769852,-1.8491758160030076,9
1906,67.0,26.25,-1.4056151136546193,-1.6953992402631946,11
1906,67.0,28.75,-1.5266989517235103,-1.922669531803202,12
1906,67.0,31.25,-1.3339222570563727,-1.6411350905865394,9
1906,67.0,33.75,-1.2818350065280015,-1.503435271351292,7
1906,67.0,48.75,-1.2707009389357065,-1.41687529495362,2
1906,67.0,51.25,-1.0966975012831275,-1.23319738344491,3
1906,67.0,53.75,-1.135690292387333,-1.135690292387333,1
1906,67.0,58.75,-1.0166518707532128,-1.0189477682974812,2
1906,67.0,66.25,-1.2116040255358984,-1.384743511500096,2
1906,67.0,68.75,-1.0847334572757397,-1.0847334572757397,1
1906,67.0,76.25,-1.2265253301675043,-1.2265253301675043,1
1906,67.0,78.75,-1.168510394722135,-1.168510394722135,1
1906,67.0,81.25,-1.0250407461398738,-1.0250407461398738,1
1906,67.0,83.75,-1.1036601947197635,-1.1036601947197635,1
1906,67.0,108.75,-1.1457473652239942,-1.1457473652239942,1
1906,67.0,111.25,-1.2116809793337036,-1.2116809793337036,1
1906,67.0,131.25,-1.1041699746331772,-1.1041699746331772,1
1906,67.0,133.75,-2.118990397526882,-2.35961028608836,7
1906,67.0,136.25,-1.7559293652926422,-1.872086559092416,7
1906,67.0,138.75,-1.5214970148973495,-1.8914445198093073,7
1906,67.0,141.25,-1.956138321586652,-2.1811536066482677,7
1906,67.0,143.75,-1.5953792840901555,-2.103750473327912,8
1906,67.0,146.25,-1.5663250105046813,-2.2777764764130115,6
1906,67.0,148.75,-1.1748899899924008,-1.307901708583346,2
1906,67.0,151.25,-1.3902180811105511,-1.5430032660741486,3
1906,67.0,153.75,-1.6907055657305863,-1.8773644715888864,3
1906,67.0,156.25,-1.3926183357801083,-1.45819716021308,2
1906,67.0,158.75,-1.3833839822445997,-1.5748769891338612,4
1906,67.0,163.75,-1.0201092956925124,-1.0249963910370985,2
1906,67.0,166.25,-1.2051113999621943,-1.2227753090800448,2
1906,67.0,168.75,-1.576589912590929,-1.7089809844051822,3
1906,67.0,171.25,-1.3663891972029514,-1.4961142209436356,3
