year,climate_zone,continent,mean_temp_C,mean_pr_mm_day,mean_spi
1905,Temperate,Asia,8.9453,2.2804,-0.3714
1905,Temperate,Asia/Europe,-8.3267,1.361,-0.196
1905,Temperate,Europe,8.328,2.597,0.0708
1905,Temperate,North America,6.1895,2.5886,-0.0391
1905,Temperate,Oceania,14.2359,2.7358,-0.0274
1905,Temperate,South America,9.3871,2.567,-0.0785
1905,Tropical,Africa,25.4998,2.8954,0.4891
1905,Tropical,Asia,26.2402,4.2078,-0.024
1905,Tropical,North America,25.2468,3.0727,-0.3673
1905,Tropical,Oceania,25.9933,5.6257,0.0591
1905,Tropical,South America,24.486,3.7754,0.2794
1906,Polar,Antarctica,-33.4434,0.6974,0.3392
1906,Polar,Asia/Europe,-16.0963,0.7845,-0.2377
1906,Polar,Europe,-10.4926,1.3551,-0.1103
1906,Polar,North America,-18.4559,0.5869,-0.6137
1906,Polar,South America,-9.0807,1.6238,-0.3895
1906,Temperate,Africa,14.4876,2.3151,0.1721
1906,Temperate,Antarctica,-1.6181,2.656,-0.1793
1906,Temperate,Asia,8.3628,2.3991,-0.0559
1906,Temperate,Asia/Europe,-8.5278,1.2691,-0.2288
1906,Temperate,Europe,8.132,2.6666,-0.0694
1906,Temperate,North America,6.4356,2.6316,0.1073
1906,Temperate,Oceania,14.1419,2.6689,-0.0565
1906,Temperate,South America,9.4062,2.5999,-0.1257
1906,Tropical,Africa,25.9226,2.6932,0.2969
1906,Tropical,Asia,26.6071,4.1047,-0.3961
1906,Tropical,North America,25.4814,3.3023,-0.0777
1906,Tropical,Oceania,26.1919,5.7589,0.0376
1906,Tropical,South America,24.9425,3.538,-0.1268
1907,Polar,Antarctica,-33.8472,0.676,0.3763
1907,Polar,Asia/Europe,-17.2611,0.8144,0.3353
1907,Polar,Europe,-8.4516,1.2713,-0.5819
1907,Polar,North America,-18.6787,0.6674,0.0915
1907,Polar,South America,-8.5741,1.8183,-0.0079
1907,Temperate,Africa,14.4438,2.1796,0.002
1907,Temperate,Antarctica,-2.0944,2.6928,0.1319
1907,Temperate,Asia,8.0778,2.3309,-0.158
1907,Temperate,Asia/Europe,-9.335,1.3438,-0.6346
1907,Temperate,Europe,8.2514,2.5773,0.0837
1907,Temperate,North America,6.6186,2.5521,0.0737
1907,Temperate,Oceania,14.2872,2.6831,-0.143
1907,Temperate,South America,9.5495,2.5543,-0.1549
1907,Tropical,Africa,25.9081,2.6268,0.0141
1907,Tropical,Asia,26.6167,4.9134,-0.1399
1907,Tropical,North America,25.1466,3.141,-0.1313
1907,Tropical,Oceania,26.0747,5.4477,0.0989
1907,Tropical,South America,24.794,3.7414,-0.0762
1908,Polar,Antarctica,-33.8557,0.6529,-0.1038
1908,Polar,Asia/Europe,-16.5707,0.7999,0.1868
1908,Polar,Europe,-9.1097,1.4722,-0.2073
1908,Polar,North America,-18.4712,0.6842,0.2925
1908,Polar,South America,-9.2842,1.5603,-0.2274
1908,Temperate,Africa,14.4435,2.2586,-0.1031
1908,Temperate,Antarctica,-1.917,2.6824,0.1696
1908,Temperate,Asia,8.7692,2.3896,-0.22
1908,Temperate,Asia/Europe,-8.2516,1.3347,-0.2765
1908,Temperate,Europe,8.5129,2.6857,0.0328
1908,Temperate,North America,6.4893,2.4939,-0.0592
1908,Temperate,Oceania,14.2586,2.6947,0.0617
1908,Temperate,South America,9.5306,2.5781,-0.1124
1908,Tropical,Africa,25.8456,2.674,-0.0987
1908,Tropical,Asia,26.4494,4.1926,0.0276
1908,Tropical,North America,25.5015,3.2543,-0.1171
1908,Tropical,Oceania,26.1165,5.8769,0.1816
1908,Tropical,South America,24.9564,3.6164,0.1085
1909,Polar,Antarctica,-34.1635,0.648,-0.376
1909,Polar,Asia/Europe,-17.2841,0.755,-0.2449
1909,Polar,Europe,-9.6253,1.4644,0.1081
1909,Polar,North America,-18.4578,0.6408,0.1656
1909,Polar,South America,-10.0015,1.5998,-0.7936
1909,Temperate,Africa,14.5201,2.3262,0.1927
1909,Temperate,Antarctica,-2.1214,2.6032,-0.2942
1909,Temperate,Asia,8.7473,2.4221,0.0512
1909,Temperate,Asia/Europe,-9.2982,1.2809,-0.0667
1909,Temperate,Europe,8.5857,2.7226,0.5201
1909,Temperate,North America,6.7784,2.6067,-0.0082
1909,Temperate,Oceania,14.292,2.5857,-0.0535
1909,Temperate,South America,9.3899,2.6542,0.0195
1909,Tropical,Africa,26.2411,2.4974,0.0457
1909,Tropical,Asia,26.9053,4.2613,-0.4927
1909,Tropical,North America,25.9571,3.7321,-0.0294
1909,Tropical,Oceania,26.3932,5.76,-0.0524
1909,Tropical,South America,25.4627,3.8093,-0.0428
1910,Polar,Antarctica,-33.7812,0.6771,0.2246
1910,Polar,Asia/Europe,-16.7034,0.7121,-0.7307
1910,Polar,Europe,-11.8388,1.2554,-0.7226
1910,Polar,North America,-18.492,0.5991,-0.3626
1910,Polar,South America,-8.9819,1.7207,-0.2822
1910,Temperate,Africa,14.5281,2.2414,0.1015
1910,Temperate,Antarctica,-1.999,2.6624,-0.1914
1910,Temperate,Asia,8.2281,2.4271,-0.0401
1910,Temperate,Asia/Europe,-9.1397,1.2896,-0.5033
1910,Temperate,Europe,7.9922,2.5713,-0.054
1910,Temperate,North America,6.6987,2.6569,0.1001
1910,Temperate,Oceania,14.2743,2.6308,-0.134
1910,Temperate,South America,9.4565,2.7149,0.1419
1910,Tropical,Africa,25.9003,2.563,-0.1434
1910,Tropical,Asia,26.6679,4.7035,-0.0882
1910,Tropical,North America,25.5002,3.2739,0.1111
1910,Tropical,Oceania,26.2457,5.443,-0.0028
1910,Tropical,South America,25.0093,3.6171,0.0593
1911,Polar,Antarctica,-34.0771,0.6386,-0.1489
1911,Polar,Asia/Europe,-16.7872,0.7534,-0.8205
1911,Polar,Europe,-10.8916,1.4602,-0.641
1911,Polar,North America,-18.1494,0.6445,-0.3382
1911,Polar,South America,-8.8152,1.8231,0.2531
1911,Temperate,Africa,14.4156,2.2697,0.0596
1911,Temperate,Antarctica,-2.1101,2.6569,-0.3162
1911,Temperate,Asia,8.2599,2.2578,-0.2022
1911,Temperate,Asia/Europe,-9.1467,1.3612,-0.5217
1911,Temperate,Europe,7.9686,2.5502,-0.3555
1911,Temperate,North America,6.8126,2.5826,0.1076
1911,Temperate,Oceania,14.261,2.6129,-0.1001
1911,Temperate,South America,9.4925,2.6628,0.0977
1911,Tropical,Africa,25.8633,2.7395,-0.0333
1911,Tropical,Asia,26.7326,4.1677,-0.177
1911,Tropical,North America,25.5062,3.1435,-0.1656
1911,Tropical,Oceania,26.3152,5.8693,0.1085
1911,Tropical,South America,24.907,3.6886,0.0602
1912,Polar,Antarctica,-33.8815,0.6752,-0.0739
1912,Polar,Asia/Europe,-18.1045,0.7956,-0.0144
1912,Polar,Europe,-9.678,1.4215,0.2343
1912,Polar,North America,-19.5701,0.6167,-0.2238
1912,Polar,South America,-8.7039,1.7859,0.5784
1912,Temperate,Africa,14.4298,2.209,-0.0179
1912,Temperate,Antarctica,-1.9141,2.726,0.1751
1912,Temperate,Asia,8.1479,2.3255,-0.291
1912,Temperate,Asia/Europe,-9.3264,1.2717,-0.4667
1912,Temperate,Europe,7.8429,2.656,0.054
1912,Temperate,North America,6.4731,2.5062,-0.0605
1912,Temperate,Oceania,14.1829,2.6359,-0.2416
1912,Temperate,South America,9.5084,2.6688,0.0777
1912,Tropical,Africa,25.9956,2.5621,0.2467
1912,Tropical,Asia,26.7197,4.5946,-0.2887
1912,Tropical,North America,25.4771,3.1508,-0.2358
1912,Tropical,Oceania,26.3164,5.7019,0.1511
1912,Tropical,South America,25.1304,3.746,-0.064
1913,Polar,Antarctica,-33.1713,0.6588,0.0662
1913,Polar,Asia/Europe,-17.897,0.7065,-0.4451
1913,Polar,Europe,-11.0303,1.4628,0.1796
1913,Polar,North America,-18.9622,0.6148,-0.5485
1913,Polar,South America,-8.6464,1.7235,0.4099
1913,Temperate,Africa,14.2482,2.3607,0.1583
1913,Temperate,Antarctica,-2.2356,2.5481,-0.071
1913,Temperate,Asia,8.3124,2.412,-0.2726
1913,Temperate,Asia/Europe,-9.4227,1.3134,-0.3806
1913,Temperate,Europe,8.0274,2.5672,-0.0073
1913,Temperate,North America,6.4265,2.6101,0.0485
1913,Temperate,Oceania,14.3035,2.5912,-0.1882
1913,Temperate,South America,9.5431,2.7224,0.2038
1913,Tropical,Africa,26.0415,2.5863,-0.0728
1913,Tropical,Asia,26.7069,4.1533,-0.2074
1913,Tropical,North America,25.5968,3.3866,-0.0339
1913,Tropical,Oceania,26.3067,5.7549,0.0481
1913,Tropical,South America,24.9535,3.7289,0.1318
1914,Polar,Antarctica,-34.451,0.635,-0.1029
1914,Polar,Asia/Europe,-18.0736,0.7108,-1.0395
1914,Polar,Europe,-10.0018,1.3083,-0.3984
1914,Polar,North America,-18.9496,0.611,-0.6918
1914,Polar,South America,-8.1644,1.7241,-0.2323
1914,Temperate,Africa,14.3527,2.2849,0.2679
1914,Temperate,Antarctica,-2.4813,2.6711,-0.4801
1914,Temperate,Asia,8.0548,2.4864,-0.0249
1914,Temperate,Asia/Europe,-10.0406,1.282,-0.5584
1914,Temperate,Europe,8.1505,2.5582,-0.1912
1914,Temperate,North America,6.6441,2.5358,0.0814
1914,Temperate,Oceania,14.3022,2.5799,-0.1416
1914,Temperate,South America,9.7329,2.6323,0.0491
1914,Tropical,Africa,26.1566,2.697,-0.0597
1914,Tropical,Asia,26.839,4.4771,-0.3634
1914,Tropical,North America,25.8685,3.7844,0.3068
1914,Tropical,Oceania,26.335,5.5251,-0.1208
1914,Tropical,South America,25.3095,3.8171,0.1123
1915,Polar,Antarctica,-34.1395,0.6695,-0.1882
1915,Polar,Asia/Europe,-17.6668,0.7503,-0.7976
1915,Polar,Europe,-9.6531,1.4852,-0.5309
1915,Polar,North America,-19.8798,0.6291,-0.4301
1915,Polar,South America,-8.5817,1.8042,0.2596
1915,Temperate,Africa,14.4054,2.2315,0.048
1915,Temperate,Antarctica,-2.2179,2.7028,0.0425
1915,Temperate,Asia,8.0076,2.3489,-0.0243
1915,Temperate,Asia/Europe,-9.4967,1.2676,-0.5814
1915,Temperate,Europe,8.1952,2.5361,-0.2659
1915,Temperate,North America,6.4339,2.54,0.0039
1915,Temperate,Oceania,14.2035,2.7042,-0.1408
1915,Temperate,South America,9.5803,2.6766,0.1741
1915,Tropical,Africa,25.7454,2.8663,0.6168
1915,Tropical,Asia,26.6162,4.9071,0.01
1915,Tropical,North America,25.3339,3.0808,-0.0733
1915,Tropical,Oceania,26.0719,5.2414,-0.1204
1915,Tropical,South America,24.8886,3.5075,0.0135
1916,Polar,Antarctica,-34.1249,0.6254,-0.2562
1916,Polar,Asia/Europe,-17.3846,0.8296,0.0094
1916,Polar,Europe,-10.0707,1.374,0.5884
1916,Polar,North America,-20.2613,0.6461,-0.4789
1916,Polar,South America,-9.303,1.6952,0.045
1916,Temperate,Africa,14.4767,2.2023,-0.1406
1916,Temperate,Antarctica,-2.2571,2.7139,0.2
1916,Temperate,Asia,8.7524,2.367,-0.3142
1916,Temperate,Asia/Europe,-8.9376,1.438,-0.205
1916,Temperate,Europe,8.5636,2.5691,-0.3063
1916,Temperate,North America,6.3252,2.4794,-0.1539
1916,Temperate,Oceania,14.3211,2.6924,-0.0509
1916,Temperate,South America,9.5506,2.6467,0.2311
1916,Tropical,Africa,25.5987,2.5588,0.0419
1916,Tropical,Asia,26.5141,5.1664,0.5239
1916,Tropical,North America,25.2551,3.1331,-0.117
1916,Tropical,Oceania,26.0,5.3922,-0.0136
1916,Tropical,South America,24.5408,3.7067,0.06
1917,Polar,Antarctica,-34.2823,0.6389,-0.4449
1917,Polar,Asia/Europe,-15.9405,0.8409,0.5767
1917,Polar,Europe,-9.5744,1.5083,-0.1127
1917,Polar,North America,-18.7975,0.6463,0.0899
1917,Polar,South America,-9.6639,1.6733,-0.0299
1917,Temperate,Africa,14.4832,2.2192,-0.0438
1917,Temperate,Antarctica,-2.0844,2.7006,0.2093
1917,Temperate,Asia,9.0006,2.3452,-0.1019
1917,Temperate,Asia/Europe,-7.5729,1.3788,0.0918
1917,Temperate,Europe,8.3089,2.6218,-0.1993
1917,Temperate,North America,6.5142,2.5903,-0.0112
1917,Temperate,Oceania,14.2751,2.6525,0.0079
1917,Temperate,South America,9.4564,2.638,0.0597
1917,Tropical,Africa,25.8387,2.6689,-0.0787
1917,Tropical,Asia,26.6024,4.5252,0.166
1917,Tropical,North America,25.6059,3.2305,-0.1921
1917,Tropical,Oceania,26.2134,5.6459,0.0716
1917,Tropical,South America,24.9522,3.6574,0.1307
1918,Polar,Antarctica,-33.4703,0.6928,0.3998
1918,Polar,Asia/Europe,-17.1675,0.7936,0.3724
1918,Polar,Europe,-10.5116,1.3557,0.2619
1918,Polar,North America,-18.1081,0.648,-0.0493
1918,Polar,South America,-8.4863,1.7864,0.3013
1918,Temperate,Africa,14.5153,2.3296,0.0336
1918,Temperate,Antarctica,-2.2343,2.682,0.1785
1918,Temperate,Asia,9.0573,2.4403,0.0149
1918,Temperate,Asia/Europe,-8.8361,1.4469,0.3211
1918,Temperate,Europe,8.518,2.5883,0.1893
1918,Temperate,North America,6.7992,2.5649,0.0069
1918,Temperate,Oceania,14.3273,2.5032,-0.3962
1918,Temperate,South America,9.4649,2.6116,-0.0405
1918,Tropical,Africa,26.1908,2.7838,0.1099
1918,Tropical,Asia,26.652,4.1957,-0.2575
1918,Tropical,North America,25.687,3.0641,-0.3828
1918,Tropical,Oceania,26.3693,5.9172,0.0681
1918,Tropical,South America,25.2732,3.5674,-0.164
1919,Polar,Antarctica,-33.3387,0.6987,0.1642
1919,Polar,Asia/Europe,-18.2789,0.7788,-0.0109
1919,Polar,Europe,-10.7199,1.4007,-0.3241
1919,Polar,North America,-18.8586,0.6847,0.1777
1919,Polar,South America,-8.9077,1.7049,-0.306
1919,Temperate,Africa,14.4497,2.3464,0.4778
1919,Temperate,Antarctica,-2.1564,2.6621,-0.0665
1919,Temperate,Asia,9.0692,2.4142,0.1788
1919,Temperate,Asia/Europe,-9.3686,1.3692,-0.0912
1919,Temperate,Europe,7.9047,2.6472,0.0314
1919,Temperate,North America,6.9681,2.5552,0.0574
1919,Temperate,Oceania,14.3386,2.5898,-0.1803
1919,Temperate,South America,9.4733,2.5738,-0.3326
1919,Tropical,Africa,26.4685,2.6595,0.2411
1919,Tropical,Asia,26.9672,4.4236,-0.3647
1919,Tropical,North America,25.9763,3.8235,-0.1098
1919,Tropical,Oceania,26.4892,5.6193,-0.117
1919,Tropical,South America,25.8619,3.6755,-0.1122
1920,Polar,Antarctica,-33.7876,0.634,-0.021
1920,Polar,Asia/Europe,-17.4113,0.7623,-0.3084
1920,Polar,Europe,-10.1415,1.423,-0.0161
1920,Polar,North America,-18.7816,0.6284,0.0616
1920,Polar,South America,-8.2771,1.7617,0.1571
1920,Temperate,Africa,14.3855,2.2341,0.0195
1920,Temperate,Antarctica,-2.1445,2.6478,-0.0512
1920,Temperate,Asia,8.8808,2.4248,0.06
1920,Temperate,Asia/Europe,-9.1183,1.3964,-0.0044
1920,Temperate,Europe,8.3072,2.5396,-0.2471
1920,Temperate,North America,6.5017,2.5852,0.1087
1920,Temperate,Oceania,14.3209,2.6448,-0.1915
1920,Temperate,South America,9.7007,2.5986,-0.0678
1920,Tropical,Africa,26.1419,2.5436,-0.1314
1920,Tropical,Asia,26.8178,4.8419,-0.0198
1920,Tropical,North America,25.1162,2.9047,-0.0334
1920,Tropical,Oceania,26.2368,5.589,0.1
1920,Tropical,South America,24.8984,3.9799,0.4275
1921,Polar,Antarctica,-33.9068,0.668,0.0204
1921,Polar,Asia/Europe,-16.0507,0.8013,-0.1049
1921,Polar,Europe,-11.3983,1.2684,-0.3879
1921,Polar,North America,-18.7044,0.6593,-0.009
1921,Polar,South America,-8.7925,1.6703,-0.2309
1921,Temperate,Africa,14.3882,2.234,0.0026
1921,Temperate,Antarctica,-2.0915,2.6113,-0.5384
1921,Temperate,Asia,8.821,2.2661,-0.1425
1921,Temperate,Asia/Europe,-7.8296,1.4183,-0.0438
1921,Temperate,Europe,7.9739,2.5721,-0.2078
1921,Temperate,North America,6.52,2.5609,0.2777
1921,Temperate,Oceania,14.4066,2.7759,0.0572
1921,Temperate,South America,9.629,2.5836,-0.0455
1921,Tropical,Africa,25.8057,2.6026,-0.2611
1921,Tropical,Asia,26.5112,5.135,0.2879
1921,Tropical,North America,24.991,2.8038,-0.562
1921,Tropical,Oceania,26.0321,5.2699,0.1614
1921,Tropical,South America,24.6234,3.8918,0.4895
1922,Polar,Antarctica,-33.8725,0.6677,-0.0172
1922,Polar,Asia/Europe,-17.2251,0.7146,-0.2472
1922,Polar,Europe,-10.1454,1.529,0.0858
1922,Polar,North America,-19.5045,0.6304,-0.0691
1922,Polar,South America,-10.3212,1.5425,-0.4996
1922,Temperate,Africa,14.4481,2.2904,-0.1436
1922,Temperate,Antarctica,-1.7789,2.6065,-0.2359
1922,Temperate,Asia,8.86,2.3275,-0.2968
1922,Temperate,Asia/Europe,-8.5809,1.5274,0.5367
1922,Temperate,Europe,8.418,2.5963,-0.0987
1922,Temperate,North America,6.3648,2.5923,0.1107
1922,Temperate,Oceania,14.1874,2.6943,0.1426
1922,Temperate,South America,9.2093,2.6666,-0.1443
1922,Tropical,Africa,25.6746,2.5545,-0.2015
1922,Tropical,Asia,26.4063,3.8356,0.0561
1922,Tropical,North America,25.8196,3.4903,-0.3894
1922,Tropical,Oceania,26.2047,5.9772,0.2173
1922,Tropical,South America,24.8752,3.5576,0.0297
1923,Polar,Antarctica,-33.7249,0.6149,-0.2672
1923,Polar,Asia/Europe,-17.5353,0.7644,-0.8881
1923,Polar,Europe,-11.2875,1.5056,0.3177
1923,Polar,North America,-19.1163,0.6477,-0.1004
1923,Polar,South America,-7.0433,1.9358,0.2255
1923,Temperate,Africa,14.3356,2.2518,0.0822
1923,Temperate,Antarctica,-2.6131,2.6803,-0.0954
1923,Temperate,Asia,9.1991,2.5259,0.2548
1923,Temperate,Asia/Europe,-8.7456,1.3956,0.4931
1923,Temperate,Europe,8.4464,2.6655,0.0639
1923,Temperate,North America,6.6568,2.5413,0.1205
1923,Temperate,Oceania,14.3836,2.5333,-0.183
1923,Temperate,South America,9.5729,2.6408,0.0661
1923,Tropical,Africa,26.4221,2.5429,0.0055
1923,Tropical,Asia,27.0998,4.4744,-0.6192
1923,Tropical,North America,26.1102,4.444,0.4558
1923,Tropical,Oceania,26.4263,5.5477,-0.1035
1923,Tropical,South America,25.5682,3.7971,-0.2729
1924,Polar,Antarctica,-34.2249,0.6549,-0.1045
1924,Polar,Asia/Europe,-16.5701,0.8409,-0.0746
1924,Polar,Europe,-10.2568,1.4256,-0.2165
1924,Polar,North America,-18.6187,0.6205,-0.5999
1924,Polar,South America,-9.3274,1.7428,0.4379
1924,Temperate,Africa,14.3331,2.1608,-0.0675
1924,Temperate,Antarctica,-2.7569,2.5951,-0.518
1924,Temperate,Asia,9.0626,2.2568,-0.1938
1924,Temperate,Asia/Europe,-8.0421,1.4861,0.6309
1924,Temperate,Europe,8.3932,2.6596,0.2685
1924,Temperate,North America,6.7413,2.5372,0.0384
1924,Temperate,Oceania,14.3764,2.7455,0.0792
1924,Temperate,South America,9.4371,2.4929,-0.0977
1924,Tropical,Africa,25.8128,2.8059,0.091
1924,Tropical,Asia,26.6952,5.1293,0.2678
1924,Tropical,North America,25.1624,3.2095,0.2208
1924,Tropical,Oceania,26.094,5.2435,-0.0029
1924,Tropical,South America,24.6527,3.7449,0.4034
1925,Polar,Antarctica,-34.5565,0.608,-0.0681
1925,Polar,Asia/Europe,-17.2596,0.6861,-0.2182
1925,Polar,Europe,-10.6723,1.3467,-0.1795
1925,Polar,North America,-18.7375,0.6157,-0.1162
1925,Polar,South America,-8.599,1.9096,0.6065
1925,Temperate,Africa,14.3223,2.1652,-0.3313
1925,Temperate,Antarctica,-2.3778,2.6876,-0.3768
1925,Temperate,Asia,8.4696,2.3296,-0.2391
1925,Temperate,Asia/Europe,-9.5764,1.3382,0.097
1925,Temperate,Europe,7.8155,2.5424,-0.1016
1925,Temperate,North America,6.2997,2.5373,-0.0642
1925,Temperate,Oceania,14.4597,2.7448,0.1062
1925,Temperate,South America,9.4074,2.5942,-0.1405
1925,Tropical,Africa,25.6927,2.8217,0.465
1925,Tropical,Asia,26.6241,4.7239,0.4256
1925,Tropical,North America,25.3793,3.2473,-0.0054
1925,Tropical,Oceania,26.1207,5.4417,0.0216
1925,Tropical,South America,24.516,3.6186,-0.0214
1926,Polar,Antarctica,-35.5403,0.6447,-0.7615
1926,Polar,Asia/Europe,-16.8655,0.6659,-1.4196
1926,Polar,Europe,-9.6598,1.4292,0.0722
1926,Polar,North America,-19.1118,0.6043,-0.8745
1926,Polar,South America,-10.4566,1.6554,0.3337
1926,Temperate,Africa,14.4972,2.2452,-0.2081
1926,Temperate,Antarctica,-2.3453,2.6622,0.1962
1926,Temperate,Asia,8.5308,2.3616,-0.1442
1926,Temperate,Asia/Europe,-8.9249,1.3667,-0.3281
1926,Temperate,Europe,8.4955,2.5995,-0.3105
1926,Temperate,North America,6.1927,2.611,0.2133
1926,Temperate,Oceania,14.4416,2.6454,-0.0759
1926,Temperate,South America,9.17,2.5651,-0.0283
1926,Tropical,Africa,26.0464,2.8373,0.4225
1926,Tropical,Asia,26.7314,3.9759,-0.2453
1926,Tropical,North America,25.8567,3.2054,-0.1996
1926,Tropical,Oceania,26.3473,6.0127,0.1535
1926,Tropical,South America,25.3612,3.3756,-0.0502
1927,Polar,Antarctica,-33.8229,0.6707,-0.0956
1927,Polar,Asia/Europe,-16.8192,0.8061,-0.828
1927,Polar,Europe,-10.5445,1.5148,-0.1959
1927,Polar,North America,-18.5656,0.6493,-0.3371
1927,Polar,South America,-8.8532,1.8007,0.2201
1927,Temperate,Africa,14.646,2.2725,-0.0307
1927,Temperate,Antarctica,-1.8881,2.7367,0.1763
1927,Temperate,Asia,9.3207,2.4715,-0.0641
1927,Temperate,Asia/Europe,-7.941,1.4213,0.3252
1927,Temperate,Europe,8.0717,2.6694,0.2926
1927,Temperate,North America,6.5232,2.5262,0.0225
1927,Temperate,Oceania,14.2958,2.5433,-0.1507
1927,Temperate,South America,9.3718,2.6814,-0.0357
1927,Tropical,Africa,26.4882,2.5478,0.1309
1927,Tropical,Asia,27.0632,4.7562,-0.1343
1927,Tropical,North America,26.0629,3.8226,-0.0137
1927,Tropical,Oceania,26.4088,5.5579,-0.0709
1927,Tropical,South America,25.9522,3.5115,-0.4372
1928,Polar,Antarctica,-33.6036,0.6356,-0.0505
1928,Polar,Asia/Europe,-17.6682,0.7541,-0.0121
1928,Polar,Europe,-8.8825,1.6029,0.5123
1928,Polar,North America,-19.8328,0.7092,0.1914
1928,Polar,South America,-9.1016,1.6513,-0.3044
1928,Temperate,Africa,14.4074,2.2156,-0.0126
1928,Temperate,Antarctica,-2.0891,2.6644,0.0062
1928,Temperate,Asia,8.435,2.4609,0.1232
1928,Temperate,Asia/Europe,-9.2346,1.2817,-0.2369
1928,Temperate,Europe,8.3781,2.4399,-0.3598
1928,Temperate,North America,6.2545,2.4477,-0.1259
1928,Temperate,Oceania,14.4388,2.7929,0.1633
1928,Temperate,South America,9.4397,2.541,0.0543
1928,Tropical,Africa,26.0956,2.8057,-0.0302
1928,Tropical,Asia,26.8213,5.016,0.2345
1928,Tropical,North America,25.1055,3.2216,0.077
1928,Tropical,Oceania,26.0995,5.2994,0.012
1928,Tropical,South America,24.6975,3.796,0.0408
1929,Polar,Antarctica,-34.2988,0.6251,-0.5152
1929,Polar,Asia/Europe,-16.4145,0.8675,0.184
1929,Polar,Europe,-8.2979,1.6554,1.8088
1929,Polar,North America,-19.9579,0.6639,0.4627
1929,Polar,South America,-9.4749,1.5864,-0.4068
1929,Temperate,Africa,14.4916,2.2179,-0.2295
1929,Temperate,Antarctica,-2.0815,2.7078,0.2785
1929,Temperate,Asia,8.8151,2.3684,0.0341
1929,Temperate,Asia/Europe,-8.6328,1.4096,-0.5439
1929,Temperate,Europe,8.7291,2.5645,-0.5581
1929,Temperate,North America,6.2806,2.4434,-0.2008
1929,Temperate,Oceania,14.3554,2.8442,0.2875
1929,Temperate,South America,9.3343,2.5526,-0.0026
1929,Tropical,Africa,25.6271,2.6865,0.221
1929,Tropical,Asia,26.4926,4.6885,0.3865
1929,Tropical,North America,25.2033,3.2757,0.1013
1929,Tropical,Oceania,26.0065,5.4988,0.0711
1929,Tropical,South America,24.6312,3.475,0.0873
1930,Polar,Antarctica,-34.3239,0.6978,-0.1735
1930,Polar,Asia/Europe,-17.2228,0.8657,0.4128
1930,Polar,Europe,-9.3055,1.4944,0.7595
1930,Polar,North America,-19.731,0.6606,-0.1548
1930,Polar,South America,-8.6182,1.5411,-1.2597
1930,Temperate,Africa,14.3969,2.2262,0.102
1930,Temperate,Antarctica,-1.6409,2.6679,-0.0504
1930,Temperate,Asia,8.7354,2.4023,-0.0155
1930,Temperate,Asia/Europe,-8.6934,1.3863,0.1314
1930,Temperate,Europe,8.607,2.6235,0.0259
1930,Temperate,North America,6.5362,2.5371,-0.1534
1930,Temperate,Oceania,14.2984,2.6922,0.0627
1930,Temperate,South America,9.382,2.6618,-0.2086
1930,Tropical,Africa,25.9127,2.432,-0.0945
1930,Tropical,Asia,26.7568,4.6223,0.1002
1930,Tropical,North America,25.7055,3.2695,-0.0996
1930,Tropical,Oceania,26.3864,5.7512,0.0506
1930,Tropical,South America,25.2303,3.5835,-0.2279
1931,Polar,Antarctica,-33.7474,0.6848,0.248
1931,Polar,Asia/Europe,-18.0988,0.7478,0.4703
1931,Polar,Europe,-9.9017,1.5642,0.5549
1931,Polar,North America,-19.2025,0.678,0.0205
1931,Polar,South America,-8.6963,1.7119,-0.4105
1931,Temperate,Africa,14.7095,2.3809,0.2028
1931,Temperate,Antarctica,-2.0912,2.7532,0.3579
1931,Temperate,Asia,9.357,2.5179,0.0838
1931,Temperate,Asia/Europe,-8.7682,1.4263,0.3144
1931,Temperate,Europe,8.8803,2.7302,0.3966
1931,Temperate,North America,6.7956,2.5697,0.0121
1931,Temperate,Oceania,14.3822,2.4621,-0.1831
1931,Temperate,South America,9.5064,2.6539,-0.0977
1931,Tropical,Africa,26.5602,2.6396,0.0075
1931,Tropical,Asia,27.0904,3.9623,-0.255
1931,Tropical,North America,26.3532,3.9262,0.1481
1931,Tropical,Oceania,26.4497,5.9236,-0.0728
1931,Tropical,South America,25.9918,3.462,-0.3864
1932,Polar,Antarctica,-33.9363,0.6692,0.0911
1932,Polar,Asia/Europe,-16.8647,0.7936,-0.2362
1932,Polar,Europe,-8.1988,1.4654,0.7971
1932,Polar,North America,-17.741,0.6686,0.3389
1932,Polar,South America,-8.0557,1.8462,0.0725
1932,Temperate,Africa,14.5354,2.2264,0.148
1932,Temperate,Antarctica,-2.0844,2.6687,0.2703
1932,Temperate,Asia,9.0437,2.4552,0.226
1932,Temperate,Asia/Europe,-9.0132,1.3879,-0.0647
1932,Temperate,Europe,8.6249,2.6578,0.241
1932,Temperate,North America,6.7628,2.5225,0.0454
1932,Temperate,Oceania,14.5793,2.6565,-0.1232
1932,Temperate,South America,9.5538,2.5534,-0.0343
1932,Tropical,Africa,26.4033,2.7307,0.2612
1932,Tropical,Asia,27.1159,4.9694,-0.2799
1932,Tropical,North America,25.8024,3.6458,0.1668
1932,Tropical,Oceania,26.303,5.3427,-0.1224
1932,Tropical,South America,25.4866,3.626,-0.1547
1933,Polar,Antarctica,-34.0025,0.6539,0.0296
1933,Polar,Asia/Europe,-18.4723,0.7479,-0.5535
1933,Polar,Europe,-10.6186,1.4599,-0.0336
1933,Polar,North America,-19.3315,0.6399,-0.2141
